id,score_date,discount_arr_usd,team_plus,pro_plus,ent_plus,discount_arr_usd_percentage,product_counts_percentage,total_pool_max_agents
JMAN_18410807,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2331004,2023-01-13,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2388391,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9329562,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_11327980,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2469556,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9025908,2023-02-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9034309,2023-03-31,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2475275,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2463072,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9005782,2023-02-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9036732,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2474696,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410811,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18278560,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2474115,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_12672269,2023-03-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2429595,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2448264,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2481357,2023-03-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9021088,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_12085671,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2481547,2023-03-31,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9004478,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2477864,2023-01-20,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2452060,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10744386,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_17645578,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9028996,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9003291,2023-01-06,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2432487,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_17645578,2023-03-31,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2478377,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2445795,2023-03-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9006637,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9003725,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9316425,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2378161,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9544449,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_16158754,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10489734,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9039356,2023-02-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2476321,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9174983,2023-03-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2459391,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9275311,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9078938,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2470977,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_15849304,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9003568,2023-02-17,-83109.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_18173797,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2458607,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9003408,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_16164717,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2451145,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2481547,2023-01-13,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2453592,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2472635,2023-03-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2418297,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9001870,2023-02-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_10048042,2023-03-10,-8700.0,1.0,1.0,1.0,-869900.0,100.0,0.0
JMAN_11096413,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2474216,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2474216,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2457464,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9017319,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2411898,2023-01-20,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2448495,2023-03-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2476067,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2476052,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_14724130,2023-01-27,-500.04,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9028070,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9031987,2023-01-27,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9173832,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410404,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_17740171,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410822,2023-03-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_11265556,2023-01-20,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9406927,2023-01-27,-46764.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2478556,2023-01-20,0.0,1.0,1.0,0.0,0.0,100.0,0.0
JMAN_2476200,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_17656192,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2444949,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18409955,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2431263,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2473789,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2481177,2023-02-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2480227,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9021938,2023-03-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9021938,2023-02-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9585745,2023-01-20,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_18411233,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410835,2023-03-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2476321,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9014565,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2463460,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2482605,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18411651,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2436197,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9019742,2023-01-20,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2444949,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2454576,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2468805,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9203571,2023-02-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2445988,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_11673207,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_14674125,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18410813,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18411228,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9034309,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2479496,2023-01-13,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9811811,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9023120,2023-02-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9002816,2023-02-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9003728,2023-02-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9007138,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9020327,2023-02-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2418297,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9345011,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2441943,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9040231,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9001024,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2479696,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9038285,2023-03-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_12567490,2023-01-27,-528.96,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2465119,2023-03-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2371381,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_11879688,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9006660,2023-01-20,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9003371,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9023151,2023-01-06,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9015478,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_18409537,2023-03-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18390619,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9034076,2023-03-31,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2475019,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9081717,2023-03-31,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_11352880,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9023149,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_11118444,2023-01-20,0.0,1.0,1.0,0.0,0.0,100.0,0.0
JMAN_2405792,2023-03-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2479512,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_1061593,2023-03-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9034877,2023-03-24,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_11096413,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2402799,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2469551,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9129318,2023-01-27,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_18351475,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2478859,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_109835,2023-01-27,-3144.96,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9806549,2023-01-13,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_10489734,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18410830,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9075221,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2480466,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9383192,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2473478,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_10703891,2023-01-20,-2808.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18410393,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2478316,2023-02-03,-2555.4,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2464445,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9747161,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2470276,2023-01-06,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9023149,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2461511,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2452060,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9810546,2023-03-17,-2148.96,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2453288,2023-02-10,0.0,1.0,1.0,0.0,100.0,130.0,0.0
JMAN_2478280,2023-03-31,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2456399,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2448185,2023-01-13,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2461772,2023-03-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_13704353,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9182744,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_15078349,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10489734,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9041676,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2452081,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9005620,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2407642,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2474033,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9401641,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2430783,2023-01-27,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2476809,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10468922,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9037385,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2478834,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2448129,2023-03-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9277805,2023-02-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2479836,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2445629,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10303029,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9005538,2023-03-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9014349,2023-01-27,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_18055644,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18409548,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9001220,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9028556,2023-03-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9206753,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9075221,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18390212,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_16087982,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2411898,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9275311,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9346429,2023-02-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9340799,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_11837797,2023-03-03,-154.8,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2468985,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18410793,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9773302,2023-02-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2449949,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2393214,2023-03-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2473799,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2461723,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10535735,2023-03-10,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_10097075,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10835428,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_12472512,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9030043,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9897184,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10429945,2023-03-03,-42000.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18409956,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2456399,2023-02-24,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2471063,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18411232,2023-01-27,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9062325,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2446861,2023-01-06,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_10909526,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2476321,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9322658,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2469556,2023-01-20,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2457694,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2480466,2023-03-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2453773,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2441495,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_11879688,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9018253,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2420440,2023-03-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9420063,2023-01-27,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9057731,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9022819,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2447191,2023-01-13,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_10601574,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9023355,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18139241,2023-03-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2475019,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2460735,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18311051,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2473799,2023-01-20,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2447279,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9210682,2023-03-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9008366,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2458841,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_10545373,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9142835,2023-03-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2472306,2023-03-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2467010,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9396302,2023-03-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9001380,2023-03-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9022776,2023-02-03,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9023687,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2475275,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_10592358,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9931074,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_14142262,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2446468,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2474033,2023-01-20,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9006660,2023-03-03,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_18410841,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9668954,2023-01-20,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2472287,2023-03-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2452274,2023-02-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2458897,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2331419,2023-01-13,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2481547,2023-02-10,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9208195,2023-02-17,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2329335,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9702646,2023-03-31,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2468511,2023-02-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9018166,2023-01-20,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_10616531,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2456533,2023-01-06,0.0,1.0,0.0,0.0,100.0,70.0,0.0
JMAN_9030043,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_12472512,2023-02-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9026296,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9076870,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2451881,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9017404,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9089265,2023-03-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_10159761,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_19047960,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_16161349,2023-02-24,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18362858,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9031450,2023-03-03,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9002990,2023-03-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2450544,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9057731,2023-01-27,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_13231089,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2314120,2023-01-06,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2458137,2023-01-13,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9000512,2023-01-20,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_18409963,2023-02-10,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_9747161,2023-01-06,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2456801,2023-02-17,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_18394406,2023-01-20,0.0,1.0,0.0,0.0,100.0,100.0,0.0
JMAN_2474070,2023-03-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9045968,2023-01-20,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_2480262,2023-02-17,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_9002599,2023-02-03,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_10616531,2023-03-17,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_2480262,2023-03-24,0.0,0.0,0.0,0.0,100.0,100.0,0.0
JMAN_10243552,2023-01-06,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_2464578,2023-03-10,0.0,1.0,1.0,0.0,100.0,100.0,0.0
JMAN_9002536,2023-03-31,0.0,1.0,1.0,1.0,100.0,100.0,0.0
JMAN_9357280,2023-02-24,0.0,1.0,0.0,0.0,100.0,100.0,0.0
